
  32.25781,   32.00722,   71.15271
  31.46301,   31.09675,   70.36538
  30.54726,   29.70609,   69.46680
  29.18629,   29.36985,   68.10209
  27.95634,   27.33512,   66.88481
  27.03470,   27.75530,   65.94847
  26.19385,   26.89488,   65.09331
  25.03930,   26.29213,   63.91319
  24.28734,   24.74947,   63.15180
  23.06447,   23.97093,   61.91043
  22.03621,   23.01386,   60.86222
  21.09881,   22.14338,   59.90350
  19.93177,   20.90412,   58.71662
  18.98183,   19.63904,   57.75326
  17.83491,   19.27464,   56.57696
  16.94435,   17.63531,   55.67230
  16.04093,   17.09118,   54.74745
  14.77932,   15.41231,   53.47291
  13.92199,   15.40211,   52.58538
  12.79212,   14.26271,   51.42549
  11.44130,   12.70474,   50.04889
  10.49210,   10.76138,   49.09420
   8.96014,    9.51731,   47.55087
   7.64018,    8.29695,   46.21750
   5.85443,    7.34975,   44.40123
   4.73355,    5.67195,   43.26120
   6.61994,    4.39611,   45.19297
   8.04738,    2.65327,   46.73050
   9.26262,    1.20756,   48.11012
  10.74410,    0.13853,   49.80804
  12.10717,   -3.22342,   51.48398
  13.57041,   -6.08218,   53.34830
  15.00607,   -5.82688,   55.20912
  16.04110,   -9.19349,   56.75914
  17.06959,  -10.73764,   58.35513
  17.99709,  -10.76798,   59.86967
  18.72976,  -11.91796,   61.22781
  19.75636,  -12.35546,   62.90974
  17.51158,  -14.42750,   61.31678
  15.28249,  -15.48382,   59.71557
  13.38520,  -18.04617,   58.45974
  11.31147,  -20.48111,   57.03484
   9.43086,  -22.42457,   55.80434
   7.25198,  -22.69119,   54.23654
   5.15576,  -25.61302,   52.76826
   3.30324,  -27.70923,   51.54865
   1.61581,  -30.34274,   50.51344
  -0.35618,  -31.18012,   49.17051
  -2.22486,  -31.45289,   47.89832
  -3.87983,  -33.00385,   46.83772
  -5.76501,  -33.69706,   45.52258
  -7.34054,  -35.18919,   44.51538
  -9.19245,  -36.25040,   43.21568
 -10.69910,  -38.58845,   42.27820
 -12.22586,  -39.67733,   41.31167
 -14.04278,  -40.22493,   40.02908
 -15.95335,  -41.27481,   38.63527
 -17.77272,  -40.72786,   37.28437
 -19.43558,  -43.57719,   36.11420
 -21.41014,  -44.00895,   34.60084
 -23.12808,  -46.77843,   33.36557
 -24.69272,  -48.06452,   32.27790
 -26.45954,  -48.72731,   30.96552
 -27.95124,  -49.72912,   29.91827
 -29.31371,  -51.74844,   29.01365
 -30.81456,  -52.77099,   27.96090
 -32.21447,  -52.83110,   26.98174
 -33.45051,  -53.34447,   26.15170
 -34.87139,  -54.01925,   25.12159
 -36.26504,  -55.54487,   24.12141
 -37.63019,  -58.21233,   23.17630
 -38.79103,  -58.73643,   22.42250
 -39.97152,  -59.27368,   21.63594
 -41.21156,  -57.04530,   20.71904
 -42.20791,  -61.38335,   20.11403
 -43.46028,  -64.66853,   19.29448
 -44.39671,  -61.56968,   18.70851
 -45.20300,  -60.15895,   18.20745
 -46.08125,  -60.48827,   17.62323
 -46.76646,  -62.60881,   17.26132
 -47.54691,  -62.53851,   16.78682
 -48.14396,  -64.06429,   16.51468
 -48.82856,  -65.21140,   16.16443
 -49.43021,  -65.60403,   15.89285
 -49.94924,  -65.82551,   15.69783
 -50.42843,  -66.15745,   15.53965
 -50.90903,  -66.11308,   15.36933
 -51.31672,  -66.49880,   15.27148
 -51.72613,  -66.61195,   15.16586
 -52.08300,  -65.96300,   15.09225
 -52.40311,  -66.39085,   15.05761
 -52.69682,  -65.95506,   15.03448
 -52.97604,  -65.67585,   15.01444
 -53.20009,  -66.02987,   15.05223
 -53.46188,  -67.55068,   15.07796
 -53.71468,  -67.16613,   15.09968
 -53.93533,  -65.23134,   15.10956
 -54.16947,  -65.54559,   15.10759
 -54.41550,  -66.03127,   15.09862
 -54.65110,  -65.92980,   15.09320
 -54.88617,  -65.78206,   15.08050
 -55.09579,  -64.59078,   15.06465
 -55.30750,  -64.11993,   15.03279
 -55.51777,  -63.83960,   14.99235
 -55.74957,  -63.96443,   14.92820
 -56.01373,  -65.42752,   14.85617
 -56.29483,  -65.33836,   14.75962
 -56.56035,  -65.74142,   14.68147
 -56.83631,  -65.74546,   14.58734
 -57.09586,  -66.00148,   14.50953
 -57.34143,  -66.47652,   14.45040
 -57.54663,  -66.83185,   14.43469
 -57.70267,  -66.58659,   14.45995
 -57.79105,  -65.43521,   14.52758
 -57.88065,  -65.51759,   14.59384
 -57.97841,  -67.13530,   14.68295
 -57.99543,  -66.16261,   14.83261
 -58.05668,  -66.31664,   14.93993
 -58.01644,  -66.61353,   15.15562
 -57.87971,  -61.15081,   15.35912
 -57.76711,  -65.06406,   15.62064
 -57.80825,  -67.80332,   15.78347
 -57.75393,  -67.98972,   16.04669
 -57.70399,  -66.30505,   16.27216
 -57.66563,  -66.02066,   16.48103
 -57.57976,  -64.95597,   16.71744
 -57.59087,  -65.36152,   16.86491
 -57.54763,  -66.40479,   17.08892
 -57.53667,  -65.63969,   17.26524
 -57.53437,  -64.22940,   17.40418
 -57.58122,  -62.61998,   17.46016
 -57.71266,  -64.22130,   17.46155
 -57.93845,  -66.33188,   17.40705
 -58.15878,  -65.30063,   17.33247
 -58.40173,  -64.83436,   17.22080
 -58.66462,  -65.55311,   17.09849
 -59.13925,  -67.77385,   16.80009
 -59.45059,  -64.27101,   16.58712
 -59.53019,  -61.77975,   16.55343
 -59.64072,  -64.50366,   16.54214
 -59.79716,  -65.21384,   16.49625
 -59.84414,  -61.98064,   16.49288
 -60.02810,  -67.61978,   16.46385
 -60.19221,  -67.25394,   16.44386
 -60.25002,  -64.44984,   16.47175
 -60.34911,  -64.88004,   16.46514
 -60.46564,  -65.77689,   16.45700
 -60.65105,  -67.99635,   16.42150
 -60.84444,  -68.37294,   16.38176
 -60.95657,  -65.60857,   16.36457
 -61.06541,  -66.71304,   16.37098
 -61.11457,  -63.80804,   16.37679
 -61.15979,  -64.73846,   16.40460
 -61.17779,  -63.66917,   16.43745
 -61.17556,  -65.20805,   16.52198
 -61.09734,  -63.10171,   16.64111
 -60.99253,  -64.15001,   16.81037
 -60.72912,  -63.24333,   17.12508
 -60.43719,  -62.50338,   17.45918
 -59.71666,  -60.60493,   18.19785
 -59.30627,  -60.36065,   18.62976
 -58.54461,  -60.06720,   19.42249
 -57.82652,  -60.61194,   20.19743
 -57.08495,  -60.49894,   21.00868
 -56.06005,  -59.89642,   22.11186
 -55.16994,  -58.35117,   23.06689
 -54.06912,  -58.38433,   24.25579
 -53.16507,  -57.92764,   25.25704
 -51.63040,  -56.40379,   26.88913
 -50.23149,  -54.48087,   28.37475
 -48.96300,  -52.59363,   29.71734
 -47.39298,  -52.14605,   31.38437
 -46.24769,  -49.80243,   32.60220
 -44.61003,  -49.59124,   34.34151
 -43.63077,  -48.45714,   35.41927
 -42.47324,  -46.42355,   36.65742
 -40.73689,  -44.63493,   38.47333
 -39.39695,  -41.75577,   39.86141
 -37.57139,  -41.01022,   41.75715
 -36.39731,  -39.90501,   43.00282
 -34.47055,  -36.10881,   44.96302
 -33.28036,  -36.17073,   46.21218
 -31.40335,  -34.40212,   48.15040
 -29.74353,  -32.44038,   49.86526
 -28.41376,  -30.31589,   51.23385
 -26.57004,  -29.80480,   53.14358
 -24.52764,  -26.30225,   55.22219
 -22.89427,  -23.65537,   56.87110
 -21.25708,  -23.32465,   58.55048
 -19.32381,  -21.53972,   60.52897
 -18.21240,  -20.07753,   61.67844
 -16.16220,  -19.35309,   63.79376
 -14.78571,  -16.18270,   65.19876
 -12.86378,  -14.15668,   67.14709
 -11.71841,  -12.37331,   68.30582
  -9.78536,  -10.77249,   70.25902
  -8.27783,   -9.57388,   71.79300
  -6.29855,   -8.35053,   73.81416
  -5.17976,   -7.28375,   74.97588
  -3.34984,   -6.40360,   76.86813
  -1.89379,   -6.03542,   78.40870
  -0.12170,   -4.46821,   80.26949
   0.93276,   -1.76951,   81.37910
   2.12551,   -0.97169,   82.63506
   3.84917,    0.61379,   84.42474
   5.07807,    2.22526,   85.71186
   6.70094,    2.32692,   87.42400
   7.85636,    5.04935,   88.63670
   9.45053,    6.13626,   90.29851
  10.43017,    7.51123,   91.33772
  12.01436,    8.17273,   93.00032
  12.99270,   10.27675,   94.03409
  14.44284,   10.84562,   95.55764
  15.47123,    9.33708,   96.71122
  16.84517,    9.93880,   98.22610
  17.89658,   13.31219,   99.37107
  19.31310,   17.36664,  100.82732
  20.65637,   20.87413,  102.16615
  21.78372,   20.57426,  103.31817
  23.11350,   19.71101,  104.71739
  24.34491,   20.23631,  106.03265
  25.36621,   20.87689,  107.14557
  26.80327,   23.99250,  108.63999
  28.41430,   25.80945,  110.30418
  29.46802,   27.90086,  111.38988
  30.45525,   28.01337,  112.42694
  32.00635,   29.35591,  114.03213
  32.92112,   29.87132,  115.00915
  34.29760,   31.92446,  116.43406
  35.63818,   32.63356,  117.83595
  36.54485,   35.12122,  118.77167
  37.83405,   35.48199,  120.10888
  38.85316,   35.71581,  121.19201
  40.14170,   38.36721,  122.51677
  41.05172,   38.75854,  123.47358
  42.30624,   39.82673,  124.77870
  43.11326,   42.08784,  125.60665
  43.92799,   42.84958,  126.44339
  44.94896,   43.37778,  127.49642
  45.75451,   44.94379,  128.31851
  46.82709,   46.16491,  129.40460
  47.80304,   47.00378,  130.39687
  48.61430,   47.94826,  131.22171
  49.32294,   48.07870,  131.95573
  50.19212,   49.69828,  132.83501
  51.01896,   50.78528,  133.66661
  51.85130,   51.35895,  134.50900
  52.49367,   51.58233,  135.16997
  53.38453,   52.29854,  136.08299
  53.91601,   52.93986,  136.63438
  54.81526,   54.01964,  137.54987
  55.39750,   54.56102,  138.14919
  56.26758,   55.63058,  139.03226
  57.12616,   55.52776,  139.92346
  58.14037,   56.69083,  140.96725
  58.69173,   54.00699,  141.61423
  59.47221,   51.68990,  142.55353
  60.37328,   59.90591,  143.46413
  61.07573,   65.59624,  144.07433
  61.68694,   66.91537,  144.57883
  62.35426,   63.82848,  145.21606
  62.75057,   61.47288,  145.63846
  63.26655,   61.09017,  146.19885
  63.84277,   63.22808,  146.78761
  64.26564,   63.33580,  147.22946
  64.84292,   65.59106,  147.79146
  65.28437,   65.05920,  148.23750
  65.80028,   65.24606,  148.76472
  66.16969,   65.94161,  149.13879
  66.65530,   66.26497,  149.63237
  66.95880,   67.02639,  149.93449
  67.37106,   67.13358,  150.35161
  67.75011,   67.39268,  150.73795
  68.00691,   67.73944,  151.00020
  68.34258,   68.29568,  151.33682
  68.70522,   68.49252,  151.70381
  68.94720,   68.77381,  151.94933
  69.29613,   69.38662,  152.29642
  69.59307,   69.29819,  152.59938
  69.95425,   69.22793,  152.97539
  70.16993,   69.55309,  153.20366
  70.51581,   69.96533,  153.56078
  70.79048,   70.92054,  153.83279
  71.05116,   70.57169,  154.10327
  71.31400,   71.12450,  154.36996
  71.66639,   71.39017,  154.72800
  71.86446,   71.48763,  154.93376
  72.14217,   72.04736,  155.21341
  72.36318,   72.29742,  155.43576
  72.65682,   73.19470,  155.71841
  72.78882,   71.83881,  155.86980
  72.98650,   72.66732,  156.07399
  73.13774,   73.01672,  156.22769
  73.30939,   73.22211,  156.40112
  73.41386,   73.49013,  156.50404
  73.49680,   73.27644,  156.59148
  73.60042,   73.68626,  156.69334
  73.66466,   73.77270,  156.75539
  73.71647,   74.13165,  156.79872
  73.74007,   73.49118,  156.82739
  73.75127,   73.93938,  156.83473
  73.74255,   73.88045,  156.82320
  73.67121,   74.51162,  156.73471
  73.51262,   74.51762,  156.55562
  73.33948,   74.59631,  156.35683
  73.13642,   74.22839,  156.13148
  72.83300,   73.43236,  155.81583
  72.47839,   73.54559,  155.43944
  72.17402,   72.17462,  155.13506
  71.77499,   72.09957,  154.72940
  71.51725,   71.48463,  154.47232
  71.13023,   71.92560,  154.06908
  70.78975,   71.06223,  153.72304
  70.45788,   70.79488,  153.38428
  70.05198,   70.66560,  152.96585
  69.49835,   70.17274,  152.39845
  69.05019,   69.84709,  151.93404
  68.49178,   71.06425,  151.32310
  68.10725,   67.62887,  150.94835
  67.37505,   71.33447,  150.13535
  66.65371,   66.93597,  149.40823
  65.57310,   66.65772,  148.30548
  64.74802,   65.06464,  147.47395
  63.97547,   66.33289,  146.65329
  62.90284,   66.10963,  145.51521
  61.76555,   64.24321,  144.32736
  60.72283,   62.81345,  143.24197
  59.75007,   60.69078,  142.25002
  58.54446,   59.04341,  141.03423
  57.22171,   56.87540,  139.71854
  56.38049,   55.51680,  138.89494
  55.52602,   54.78289,  138.05563
  54.56868,   53.68576,  137.11630
  53.40924,   51.73662,  135.99100
  52.51968,   51.29893,  135.12634
  51.48096,   52.42104,  134.06845
  50.69164,   52.01579,  133.25209
